time;ouverture;plus haut;plus bas;cloture;v
2208170898;23296.69999;23305.99999;23293.3625;23299.85149;0
2208170899;23299.634;23312.76449;23298.998;23298.998;0
2208170900;23298.69899;23310.43599;23286.52949;23303.97349;0
2208170901;23304.28599;23306.43849;23297.691;23303.835;0
2208170902;23301.81249;23306.67999;23287.013;23289.369;0
2208170903;23289.956;23292.0055;23266.57499;23273.1845;0
2208170904;23280.09499;23281.85049;23268.616;23276.9515;0
2208170905;23277.5365;23282.26549;23260.6475;23263.56249;0
2208170906;23261.6485;23275.10449;23245.19;23254.38949;0
2208170907;23254.97449;23265.25199;23231.13849;23239.64999;0
2208170908;23239.6455;23264.32499;23232.6105;23255.53249;0
2208170909;23269.71349;23278.99999;23256.10449;23265.1435;0
2208170910;23268.60149;23273.068;23258.06549;23262.83349;0
2208170911;23262.152;23274.2045;23256.53899;23260.42799;0
2208170912;23258.60699;23260.43199;23220.137;23227.67649;0
2208170913;23230.16949;23235.87;23205.85699;23235.87;0
2208170914;23232.54949;23252.11199;23227.58749;23227.58749;0
2208170915;23229.034;23238.8475;23226.1455;23226.38649;0
2208170916;23229.905;23230.2375;23203.48999;23203.741;0
2208170917;23202.301;23216.42;23195.4315;23196.7145;0
2208170918;23201.38449;23241.18099;23198.99999;23241.18099;0
2208170919;23242.226;23246.0755;23231.33449;23243.74549;0
2208170920;23241.7925;23261.9665;23238.44699;23250.29749;0
2208170921;23248.0725;23259.69549;23248.0725;23252.49999;0
2208170922;23254.5075;23256.3075;23240.134;23243.26449;0
2208170923;23238.60999;23243.84699;23226.35999;23231.38199;0
2208170924;23231.96699;23264.01549;23231.96699;23263.43949;0
2208170925;23264.02099;23264.02099;23237.12899;23241.4665;0
2208170926;23235.0555;23239.61299;23223.26049;23239.61299;0
2208170927;23237.136;23239.19599;23228.49999;23239.19599;0
2208170928;23235.747;23249.37499;23230.795;23249.37499;0
2208170929;23249.371;23249.956;23235.3475;23235.9325;0
2208170930;23241.40099;23291.868;23241.40099;23288.2855;0
2208170931;23283.79449;23283.79449;23192.7695;23213.64;0
2208170932;23224.5615;23272.83249;23214.09599;23262.33049;0
2208170933;23262.9155;23272.03999;23250.92149;23263.527;0
2208170934;23260.92549;23263.58149;23230.88949;23240.3285;0
2208170935;23232.188;23278.49049;23214.82399;23275.7715;0
2208170936;23276.0565;23286.546;23253.80999;23254.18599;0
2208170937;23254.77099;23257.73899;23236.82499;23236.82499;0
2208170938;23232.6125;23232.6125;23195.2225;23202.94799;0
2208170939;23209.473;23227.13649;23194.265;23199.07299;0
2208170940;23196.0755;23204.4465;23152.36649;23152.36649;0
2208170941;23140.748;23155.08849;23101.604;23131.68749;0
2208170942;23142.545;23156.25949;23118.116;23150.74349;0
2208170943;23150.41099;23165.063;23117.90749;23117.90749;0
2208170944;23112.5775;23134.8455;23112.5775;23114.64499;0
2208170945;23112.96799;23112.96799;23058.07399;23096.01;0
2208170946;23100.117;23110.32699;23080.42649;23080.42649;0
2208170947;23074.33049;23074.9105;23009.91949;23021.85999;0
2208170948;23027.63299;23056.13199;23027.63299;23043.70199;0
2208170949;23037.5245;23042.29749;23021.99999;23021.99999;0
2208170950;23022.655;23037.65549;22991.6675;22992.83049;0
2208170951;22991.10549;23000.5025;22955.21149;22968.99549;0
2208170952;22986.8615;22999.32899;22970.191;22983.66799;0
2208170953;22979.97549;23011.3105;22979.97549;22999.87049;0
2208170954;23007.91199;23035.96599;23002.7545;23018.27599;0
2208170955;23019.05399;23054.21049;23019.05399;23021.93299;0
2208170956;23018.58899;23056.89149;23014.21149;23053.99349;0
2208170957;23055.95849;23061.603;23022.3405;23022.3405;0
2208170958;23022.92549;23057.533;23019.9655;23056.86099;0
2208170959;23052.31349;23063.18499;23035.51149;23040.48799;0
2208170960;23034.71249;23042.87;23024.26149;23027.53899;0
2208170961;23048.4135;23056.99999;23006.55399;23018.78599;0
2208170962;23013.41;23017.117;22987.348;22995.89149;0
2208170963;23001.0735;23028.41949;23001.0735;23020.2165;0
2208170964;23021.94349;23046.12349;23017.3575;23017.37349;0
2208170965;23026.82299;23042.226;23015.64299;23015.64299;0
2208170966;23029.2185;23047.22849;23015.3945;23023.75499;0
2208170967;23023.052;23023.052;23002.9125;23011.7925;0
2208170968;23007.835;23012.99999;22986.28049;22987.6645;0
2208170969;22986.69249;22986.69249;22968.313;22978.12999;0
2208170970;22968.0765;22989.694;22965.8745;22987.66099;0
2208170971;22986.2375;22996.0605;22948.92899;22948.92899;0
2208170972;22955.86549;22970.49999;22938.14299;22951.62;0
2208170973;22955.515;22978.152;22952.195;22975.0915;0
2208170974;22972.17149;22972.78699;22952.02749;22967.619;0
2208170975;22965.3755;22969.92;22946.873;22953.8775;0
2208170976;22946.41399;22975.0435;22945.83249;22974.981;0
2208170977;22977.1815;22984.0005;22975.07299;22979.49549;0
2208170978;22978.49999;22990.96799;22969.6465;22980.6825;0
2208170979;22981.25949;23009.295;22981.25949;23000.80999;0
2208170980;22999.47749;23021.79949;22980.99999;22993.92899;0
2208170981;22992.188;23004.08149;22985.99749;22995.996;0
2208170982;22994.84599;23002.225;22989.99999;22996.95199;0
2208170983;22999.0385;23010.43749;22995.98399;23010.43749;0
2208170984;23005.64499;23005.64499;22990.498;22990.498;0
2208170985;22985.99999;22999.8645;22985.99999;22993.211;0
2208170986;22996.10999;23002.45099;22987.60699;22992.35899;0
2208170987;22997.9115;23006.44699;22989.99999;22991.3925;0
2208170988;22995.23899;23012.7025;22993.495;23010.97749;0
2208170989;23007.6645;23007.6645;22993.32599;22994.23299;0
2208170990;22992.5195;22996.77949;22984.44799;22995.07599;0
2208170991;22991.76549;23003.01999;22986.4285;22996.65349;0
2208170992;22995.48499;23011.16;22995.48499;23011.16;0
2208170993;23012.13849;23018.44999;23007.16199;23017.585;0
2208170994;23020.7875;23026.45399;23020.38549;23023.175;0
2208170995;23025.474;23026.514;22997.19449;22997.604;0
2208170996;22995.95749;23000.205;22987.35799;22994.23499;0
2208170997;22994.2355;22996.81949;22988.80599;22989.92999;0
2208170998;22991.4105;22991.4105;22972.14899;22982.45549;0
2208170999;22974.98499;22986.15749;22957.9175;22984.22549;0
2208171000;22983.6115;22988.89499;22972.74549;22976.65649;0
2208171001;22981.9845;22993.1675;22972.5945;22972.5945;0
2208171002;22968.89399;22978.5045;22961.20299;22970.1095;0
2208171003;22970.6845;22982.17;22966.585;22973.79749;0
2208171004;22970.49999;22977.94349;22955.81949;22961.57699;0
2208171005;22966.46999;22999.7575;22958.2505;22999.7575;0
2208171006;22996.94549;23006.0055;22983.11649;23003.33899;0
2208171007;23003.855;23012.00699;22994.49999;22995.955;0
2208171008;22995.16699;22996.2375;22985.187;22992.157;0
2208171009;22997.70299;23001.14499;22988.85149;22995.61499;0
2208171010;22993.8445;23004.49999;22983.7875;23004.49999;0
2208171011;23001.83999;23004.491;22991.54749;22998.017;0
2208171012;22997.06099;22999.5025;22994.56749;22995.9485;0
2208171013;22994.6845;22995.457;22963.639;22963.6425;0
2208171014;22970.19599;22972.121;22946.88199;22953.10649;0
2208171015;22953.68499;22963.4715;22948.99349;22956.195;0
2208171016;22950.83749;22955.00499;22940.2145;22940.78999;0
2208171017;22938.1995;22952.29849;22938.12899;22949.836;0
2208171018;22950.0605;22965.891;22947.2515;22964.7215;0
2208171019;22962.76249;22970.01649;22959.31099;22970.01649;0
2208171020;22970.18949;22975.58;22954.56099;22971.586;0
2208171021;22971.59099;22997.815;22971.59099;22994.52849;0
2208171022;22991.22449;22996.2335;22975.511;22989.26049;0
2208171023;22985.73599;22985.73599;22972.65749;22975.57499;0
2208171024;22977.853;23009.009;22977.853;23007.62249;0
2208171025;23009.09849;23018.99999;22992.121;22993.8425;0
2208171026;22999.01149;23000.1645;22979.3765;22981.26049;0
2208171027;22980.68599;23014.285;22980.11499;23014.285;0
2208171028;23009.764;23011.99999;23003.1325;23010.03349;0
2208171029;23011.7325;23016.48999;22999.12499;23000.7175;0
2208171030;22998.28349;23007.14;22997.49999;23005.86849;0
2208171031;23009.69599;23038.81549;23002.19899;23028.0375;0
2208171032;23025.3;23040.81349;23020.7225;23039.19899;0
2208171033;23039.1475;23053.90349;23030.742;23053.90349;0
2208171034;23053.96349;23053.96349;23034.0585;23039.16099;0
2208171035;23040.0555;23040.0555;23015.57599;23020.97099;0
2208171036;23022.55799;23046.57499;23022.55799;23043.28799;0
2208171037;23043.86399;23062.49999;23043.86399;23058.37;0
2208171038;23051.73299;23060.1295;23043.9135;23043.9135;0
2208171039;23045.96499;23051.78999;23036.535;23043.72749;0
2208171040;23046.42;23047.27499;23041.1265;23041.705;0
2208171041;23044.49999;23052.80999;23038.9165;23052.746;0
2208171042;23054.9335;23059.94;23045.354;23058.49999;0
2208171043;23055.374;23057.445;23041.40449;23042.49549;0
2208171044;23045.87499;23067.6605;23041.1485;23060.73499;0
2208171045;23062.86099;23073.71;23055.2755;23056.69149;0
2208171046;23056.694;23056.694;23031.2025;23046.3105;0
2208171047;23046.91199;23052.59499;23043.39899;23043.85249;0
2208171048;23040.9145;23051.14499;23039.4845;23043.52849;0
2208171049;23042.6435;23058.3445;23042.6435;23053.43749;0
2208171050;23054.0365;23064.49999;23047.4345;23060.16099;0
2208171051;23059.58449;23059.58449;23042.152;23042.152;0
2208171052;23037.51549;23037.51549;23020.193;23026.57699;0
2208171053;23026.47199;23030.96499;23021.1495;23021.4185;0
2208171054;23021.99449;23028.8815;23021.99449;23027.65349;0
2208171055;23026.94699;23027.797;23012.25599;23018.798;0
2208171056;23017.35699;23030.83;23017.35699;23026.49249;0
2208171057;23027.137;23027.49999;23019.5075;23024.909;0
2208171058;23020.105;23028.675;23019.10349;23027.6105;0
2208171059;23028.188;23037.7145;23028.188;23030.79749;0
2208171060;23033.692;23045.565;23031.76149;23035.74849;0
2208171061;23041.58;23041.58;23010.545;23010.545;0
2208171062;23014.26;23017.48;22998.19999;23002.7005;0
2208171063;23001.49999;23002.7005;22973.99999;22982.8755;0
2208171064;22980.907;23008.73499;22980.907;23002.6425;0
2208171065;23002.7355;23013.92049;22999.0535;23008.8425;0
2208171066;23007.604;23012.81549;22988.39049;22988.39049;0
2208171067;22990.30899;23000.8235;22990.30899;22996.5015;0
2208171068;22993.71249;23003.051;22979.4175;22987.70949;0
2208171069;22986.49349;23000.295;22986.49349;22992.71499;0
2208171070;22990.8435;23002.33899;22986.99999;22997.3105;0
2208171071;22996.6435;22999.07499;22981.16099;22986.367;0
2208171072;22984.61299;22991.385;22965.3245;22973.06649;0
2208171073;22975.50499;22985.74649;22970.81849;22985.74649;0
2208171074;22986.99999;23013.21699;22985.224;23007.496;0
2208171075;23008.2335;23012.205;23003.635;23007.583;0
2208171076;23006.49999;23008.8035;23002.42999;23005.81849;0
2208171077;23005.064;23008.42999;22989.76249;22998.49999;0
2208171078;23002.5255;23004.94999;22996.36549;23002.152;0
2208171079;23008.10899;23027.1685;23001.99999;23017.565;0
2208171080;23014.0415;23014.5905;22989.77749;22989.77749;0
2208171081;22987.47849;22995.618;22979.58349;22995.5045;0
2208171082;22994.9335;23001.39999;22980.5935;23001.39999;0
2208171083;22999.44;23012.031;22990.89899;23012.031;0
2208171084;23010.904;23029.64;23007.088;23019.4645;0
2208171085;23020.672;23035.9295;23009.60649;23009.60649;0
2208171086;23006.064;23014.3745;22999.49999;23011.18499;0
2208171087;23017.388;23018.726;22999.53899;22999.53899;0
2208171088;22998.389;23006.1305;22988.49999;22988.49999;0
2208171089;22990.548;22996.15649;22980.07499;22980.65349;0
2208171090;22982.85999;22991.20099;22975.63949;22975.63949;0
2208171091;22972.49149;22974.422;22959.142;22971.98299;0
2208171092;22974.265;22989.14499;22970.58049;22973.50849;0
2208171093;22976.8245;22985.21499;22975.10149;22982.24649;0
2208171094;22981.49999;22988.37499;22972.08;22984.81349;0
2208171095;22988.94;23004.42;22979.5765;22984.64;0
2208171096;22984.39699;22988.0255;22967.855;22967.855;0
2208171097;22968.61499;22970.58999;22962.33249;22967.22199;0
2208171098;22965.7045;22979.01049;22959.8255;22979.01049;0
2208171099;22975.17249;22989.459;22970.40449;22985.098;0
2208171100;22983.09299;22983.333;22975.99999;22982.09599;0
2208171101;22983.1085;22997.479;22981.99999;22997.479;0
2208171102;22996.213;23003.10999;22991.94349;23003.10999;0
2208171103;23003.6855;23008.99999;22992.20199;23005.69799;0
2208171104;23010.99999;23024.17149;23003.72199;23005.535;0
2208171105;23007.14299;23012.94999;22999.49999;23012.94999;0
2208171106;23014.4485;23014.4485;22997.49999;22997.99999;0
2208171107;22993.296;22993.296;22966.2735;22972.67249;0
2208171108;22971.3585;22996.405;22971.3585;22990.57599;0
2208171109;22991.2685;23010.77499;22984.9495;23003.069;0
2208171110;23000.9485;23007.945;22991.5745;22992.39699;0
2208171111;22991.3805;22995.48499;22987.48;22991.802;0
2208171112;22992.37999;23014.45399;22990.79549;23009.96499;0
2208171113;23008.7505;23025.07049;23008.7505;23017.78799;0
2208171114;23025.885;23026.40749;23014.9715;23017.98999;0
2208171115;23017.14499;23032.6275;23017.14499;23030.97349;0
2208171116;23029.65949;23029.66;23020.42899;23029.66;0
2208171117;23029.99999;23050.83999;23026.99999;23036.0245;0
2208171118;23048.834;23059.16699;23048.795;23057.77099;0
2208171119;23057.744;23068.96;23046.562;23046.562;0
2208171120;23045.76249;23057.65549;23045.76249;23057.25699;0
2208171121;23057.1095;23077.11849;23049.61649;23049.61649;0
2208171122;23045.761;23052.71999;23027.802;23027.89999;0
2208171123;23028.17549;23045.175;23027.6;23041.2225;0
2208171124;23039.89699;23040.77499;23027.49999;23031.142;0
2208171125;23029.99999;23040.53249;23025.99999;23036.924;0
2208171126;23035.12499;23064.925;23034.46699;23056.42449;0
2208171127;23055.2745;23060.30499;23042.22849;23054.9835;0
2208171128;23055.11499;23060.00499;23052.925;23054.0045;0
2208171129;23050.99999;23066.85999;23050.99999;23058.51;0
2208171130;23057.49999;23064.35;23032.2875;23033.32;0
2208171131;23043.98499;23043.98499;23027.14899;23031.316;0
2208171132;23031.3605;23034.195;23014.93199;23024.08549;0
2208171133;23021.35649;23031.159;23018.25099;23027.67;0
2208171134;23026.99999;23038.535;23024.69799;23034.515;0
2208171135;23033.93499;23042.25299;23026.206;23040.40749;0
2208171136;23039.8275;23048.03349;23038.99999;23047.14499;0
2208171137;23045.98399;23050.09499;23031.49999;23034.96999;0
2208171138;23036.35049;23041.87999;23032.813;23037.7885;0
2208171139;23038.36299;23044.445;23036.47449;23038.33999;0
2208171140;23045.14499;23049.7735;23029.35699;23048.48699;0
2208171141;23049.0055;23050.99999;23034.815;23034.815;0
2208171142;23034.23499;23036.06449;22991.77599;23004.815;0
2208171143;23007.4145;23030.59499;23007.4145;23024.00499;0
2208171144;23023.425;23033.75799;23022.84499;23030.76899;0
2208171145;23030.19349;23044.02499;23030.19349;23039.09299;0
2208171146;23039.08899;23049.209;23031.7185;23031.7185;0
2208171147;23037.33;23037.33;23022.243;23022.243;0
2208171148;23022.511;23028.73499;23016.389;23019.28599;0
2208171149;23018.3775;23021.76999;23014.8435;23014.99999;0
2208171150;23018.0735;23028.89;23016.99999;23017.02749;0
2208171151;23015.99999;23030.82;23013.585;23021.0735;0
2208171152;23019.87049;23026.92;23019.49999;23019.87049;0
2208171153;23020.11649;23030.995;23020.11649;23028.03;0
2208171154;23027.4175;23031.245;23014.99999;23015.07099;0
2208171155;23014.243;23037.54649;23014.243;23030.62899;0
2208171156;23029.96799;23044.265;23029.96799;23034.695;0
2208171157;23034.11499;23037.7035;23007.78999;23007.78999;0
2208171158;23006.49999;23015.39499;22978.5615;22979.71799;0
2208171159;22986.695;22988.795;22979.75199;22982.18199;0
2208171160;22981.496;22996.86499;22981.496;22994.7205;0
2208171161;22995.295;23019.41;22995.295;23012.15949;0
2208171162;23013.99999;23020.16499;23010.67999;23012.68499;0
2208171163;23012.6855;23044.49999;23012.6855;23029.332;0
2208171164;23029.903;23039.19999;23024.5745;23025.937;0
2208171165;23026.49999;23039.17799;23025.84299;23033.31349;0
2208171166;23033.8935;23040.71999;23031.0015;23033.25599;0
2208171167;23035.67799;23042.225;23025.82049;23030.0925;0
2208171168;23032.744;23038.76999;23029.064;23033.59299;0
2208171169;23034.80799;23039.87999;23023.05149;23029.124;0
2208171170;23025.48199;23041.473;23024.9125;23041.45949;0
2208171171;23040.47849;23047.97099;23027.99999;23030.838;0
2208171172;23021.49999;23025.8645;23018.993;23020.78349;0
2208171173;23016.492;23027.545;23016.492;23021.35349;0
2208171174;23020.15849;23022.11949;23009.1105;23017.97449;0
2208171175;23022.89;23022.89;23002.909;23002.909;0
2208171176;23003.48899;23010.21799;22997.367;23010.21799;0
2208171177;23009.64299;23013.59699;23004.99999;23010.22099;0
2208171178;23010.9665;23015.55999;23003.99999;23011.06249;0
2208171179;23011.20649;23020.1;23006.49999;23016.886;0
2208171180;23018.64999;23039.39149;23013.49999;23035.247;0
2208171181;23031.49999;23039.314;23031.49999;23034.7165;0
2208171182;23037.07399;23037.07399;23014.99999;23018.742;0
2208171183;23021.42;23033.89499;23018.742;23029.243;0
2208171184;23026.3265;23026.3265;23006.49999;23009.902;0
2208171185;23011.9315;23015.73499;23006.797;23006.797;0
2208171186;23014.12;23014.12;23002.904;23006.49999;0
2208171187;23011.06849;23015.91499;23002.8635;23006.34199;0
2208171188;23008.58349;23021.94;23008.1685;23010.94049;0
2208171189;23012.4165;23015.85999;23007.49999;23011.96049;0
2208171190;23011.067;23027.28;23005.99999;23012.91099;0
2208171191;23014.295;23021.95849;23009.49999;23021.3825;0
2208171192;23022.312;23037.71999;23022.312;23033.767;0
2208171193;23033.19149;23046.884;23029.366;23043.08;0
2208171194;23043.656;23048.46999;23035.81249;23040.19999;0
2208171195;23037.49999;23056.9645;23037.49999;23047.445;0
2208171196;23046.99999;23052.46499;23041.3585;23043.891;0
2208171197;23042.2205;23044.14499;23031.99999;23034.051;0
2208171198;23034.6305;23043.44999;23032.99999;23036.55149;0
2208171199;23035.2895;23089.09599;23033.20199;23079.8925;0
2208171200;23080.119;23124.42;23003.976;23003.976;0
2208171201;23002.388;23056.2385;23000.033;23024.11549;0
2208171202;23030.25199;23101.73799;23030.25199;23091.67749;0
2208171203;23096.48999;23117.0185;23045.66949;23045.66949;0
2208171204;23048.99999;23082.0175;23038.47449;23038.47449;0
2208171205;23043.0175;23069.961;23016.25699;23028.838;0
2208171206;23034.02299;23034.02299;22987.3775;22987.3775;0
2208171207;22990.0075;22990.0075;22940.39799;22985.6105;0
2208171208;22981.96599;23010.2505;22977.998;23001.546;0
2208171209;23002.85249;23034.84199;22996.1075;23008.8975;0
2208171210;23009.1315;23030.78599;22999.723;23030.0005;0
2208171211;23029.42;23072.045;23027.61499;23053.91699;0
2208171212;23051.427;23067.86849;23043.85899;23047.5205;0
2208171213;23046.91699;23078.105;23044.06749;23044.285;0
2208171214;23048.31849;23073.2535;23045.16;23073.2535;0
2208171215;23081.099;23086.92899;23047.783;23064.39999;0
2208171216;23064.98;23070.48;23049.78449;23063.2515;0
2208171217;23059.85549;23074.885;23038.157;23038.157;0
2208171218;23037.3825;23080.781;23037.3825;23074.48499;0
2208171219;23077.035;23084.14;23056.85799;23058.33999;0
2208171220;23061.64599;23073.91499;23061.64599;23063.9875;0
2208171221;23065.14399;23073.0065;23029.64;23029.7395;0
2208171222;23033.52599;23052.154;23033.52599;23052.154;0
2208171223;23061.18749;23062.66299;23042.1105;23047.44;0
2208171224;23048.693;23066.73199;23046.55699;23065.3955;0
2208171225;23058.4995;23066.087;23050.80899;23054.50499;0
2208171226;23053.92999;23065.765;23048.5925;23063.81449;0
2208171227;23062.64;23064.905;23055.72949;23064.176;0
2208171228;23065.93199;23082.3775;23060.67;23073.05599;0
2208171229;23074.21;23078.241;23060.21599;23076.74999;0
2208171230;23078.02499;23078.02499;23059.14;23063.71999;0
2208171231;23062.23499;23075.39499;23062.23499;23072.92149;0
2208171232;23070.94;23084.98899;23063.96999;23068.081;0
2208171233;23066.05599;23067.785;23055.16;23062.0015;0
2208171234;23064.23999;23068.73999;23056.18949;23068.73999;0
2208171235;23065.70199;23109.886;23065.70199;23086.05;0
2208171236;23085.4685;23121.6475;23085.4685;23113.98999;0
2208171237;23114.57;23149.4855;23095.814;23132.38349;0
2208171238;23133.242;23162.3955;23128.44;23153.66949;0
2208171239;23154.24999;23156.36299;23133.373;23153.94699;0
2208171240;23156.48999;23167.28999;23126.0745;23126.5565;0
2208171241;23126.45649;23143.37899;23089.49999;23093.91899;0
2208171242;23095.35149;23115.58999;23095.13549;23108.05999;0
2208171243;23107.47849;23107.47849;23085.52849;23089.652;0
2208171244;23088.74149;23099.333;23084.17999;23094.12149;0
2208171245;23095.8215;23108.46999;23094.582;23100.941;0
2208171246;23100.94599;23129.7345;23100.94599;23113.72099;0
2208171247;23115.47749;23117.7165;23097.1475;23098.3275;0
2208171248;23090.1285;23105.784;23087.7515;23103.0595;0
2208171249;23103.63949;23110.16599;23095.49999;23100.53;0
2208171250;23101.10999;23109.44549;23095.2205;23098.32;0
2208171251;23095.80799;23107.85549;23092.43499;23092.43499;0
2208171252;23090.46999;23102.89;23089.89;23094.01649;0
2208171253;23094.012;23099.015;23087.49999;23091.09499;0
2208171254;23089.94;23091.1255;23062.10349;23075.265;0
2208171255;23071.84099;23073.64499;23060.0205;23070.652;0
2208171256;23075.2685;23085.01049;23072.8985;23085.01049;0
2208171257;23085.25599;23088.937;23074.4495;23076.83849;0
2208171258;23074.7385;23077.586;23063.99999;23063.99999;0
2208171259;23064.0035;23065.76999;23023.638;23027.91199;0
2208171260;23033.96499;23036.1105;23022.99999;23033.00499;0
2208171261;23029.8;23049.992;23021.0935;23031.68499;0
2208171262;23023.71149;23045.72549;23023.71149;23039.0375;0
2208171263;23040.82299;23057.33899;23039.8105;23045.88949;0
2208171264;23043.99999;23060.14399;23043.99999;23052.8285;0
2208171265;23051.67549;23064.71699;23051.67549;23057.48799;0
2208171266;23059.385;23059.385;23031.91949;23031.91949;0
2208171267;23030.085;23042.81549;23023.545;23024.7005;0
2208171268;23027.34699;23027.34699;23008.49999;23015.0575;0
2208171269;22994.6825;23010.82299;22990.7555;22998.7035;0
2208171270;22999.926;23001.52849;22963.37999;22965.855;0
2208171271;22968.27399;22972.799;22930.9335;22935.24049;0
2208171272;22933.8455;22952.0185;22930.7165;22939.60049;0
2208171273;22939.61949;22939.61949;22853.7905;22873.2875;0
2208171274;22868.8435;22880.5535;22847.906;22849.05599;0
2208171275;22851.48599;22869.7715;22832.854;22834.4505;0
2208171276;22834.23299;22867.5965;22831.37599;22866.35049;0
2208171277;22862.9155;22879.96049;22856.84099;22874.80149;0
2208171278;22874.79649;22880.31099;22845.2145;22848.59949;0
2208171279;22847.9665;22862.88349;22845.41199;22845.41199;0
2208171280;22840.906;22860.93099;22837.18849;22844.7205;0
2208171281;22851.548;22873.552;22836.92149;22855.3105;0
2208171282;22850.318;22851.943;22837.05899;22839.80149;0
2208171283;22838.17349;22864.65549;22837.32499;22850.277;0
2208171284;22847.72849;22868.39;22834.86749;22849.22199;0
2208171285;22850.4725;22860.69;22842.33049;22853.74999;0
2208171286;22856.57099;22865.51049;22829.5725;22831.5895;0
2208171287;22819.9995;22857.9475;22819.9995;22851.57499;0
2208171288;22852.42799;22871.08;22849.81749;22861.961;0
2208171289;22862.53599;22884.6265;22859.801;22877.2725;0
2208171290;22878.33;22900.1785;22872.83749;22894.46699;0
2208171291;22899.58649;22902.639;22875.0735;22880.51149;0
2208171292;22878.54949;22881.99999;22859.32799;22868.907;0
2208171293;22868.03699;22890.7165;22866.15549;22877.6455;0
2208171294;22877.0375;22883.6295;22868.79949;22871.726;0
2208171295;22872.95399;22892.26;22872.32499;22887.12999;0
2208171296;22890.087;22893.23499;22872.80499;22878.62999;0
2208171297;22878.99999;22893.69599;22878.62999;22880.099;0
2208171298;22882.492;22893.14599;22880.6835;22885.50949;0
2208171299;22885.01449;22887.53449;22875.5785;22884.63649;0
2208171300;22885.211;22893.7925;22884.42149;22884.42149;0
2208171301;22885.94899;22899.3635;22885.94899;22893.74249;0
2208171302;22894.97949;22910.26249;22889.55999;22889.55999;0
2208171303;22890.94449;22897.421;22887.856;22897.421;0
2208171304;22897.195;22906.355;22892.973;22895.91899;0
2208171305;22895.43099;22895.43099;22882.62699;22884.10549;0
2208171306;22885.94;22894.955;22880.4125;22892.84099;0
2208171307;22890.691;22897.34499;22882.1505;22883.32299;0
2208171308;22883.27499;22883.31649;22863.49999;22880.763;0
2208171309;22877.90749;22889.89699;22877.78249;22884.64699;0
2208171310;22881.39049;22896.355;22881.39049;22888.10149;0
2208171311;22887.77499;22887.77499;22860.94249;22868.2225;0
2208171312;22865.86199;22882.817;22864.7185;22881.67249;0
2208171313;22880.2675;22887.78999;22874.84399;22881.85;0
2208171314;22877.707;22882.87599;22858.83999;22864.08449;0
2208171315;22864.296;22872.80249;22860.50099;22864.57299;0
2208171316;22862.598;22867.457;22855.653;22858.49999;0
2208171317;22857.425;22870.66799;22856.224;22863.92;0
2208171318;22864.6285;22879.5965;22864.6285;22879.5965;0
2208171319;22880.45549;22882.2875;22863.23049;22871.7215;0
2208171320;22879.105;22879.105;22856.5915;22856.5915;0
2208171321;22855.85449;22862.32;22852.10049;22852.10049;0
2208171322;22851.57699;22852.0725;22819.83749;22819.83749;0
2208171323;22817.72199;22819.87;22784.12;22799.2165;0
2208171324;22798.22949;22811.266;22787.18949;22794.1685;0
2208171325;22793.18599;22802.2205;22777.00849;22802.2205;0
2208171326;22802.795;22817.20299;22802.795;22816.499;0
2208171327;22813.49999;22819.72099;22811.49999;22819.72099;0
2208171328;22820.70399;22843.2215;22820.70399;22833.295;0
2208171329;22831.14999;22845.421;22826.99999;22840.92349;0
2208171330;22840.93099;22862.8265;22840.93099;22853.40099;0
2208171331;22854.12249;22894.458;22852.65349;22894.458;0
2208171332;22895.174;22907.79749;22886.618;22895.5415;0
2208171333;22894.14699;22899.94999;22889.727;22896.2375;0
2208171334;22899.32499;22902.49999;22887.261;22894.08649;0
2208171335;22895.55999;22914.66599;22893.99999;22912.9835;0
2208171336;22917.1125;22950.7165;22902.74349;22935.3265;0
2208171337;22935.10149;22941.7515;22929.39299;22932.74999;0
2208171338;22932.7745;22941.27499;22929.99999;22934.085;0
2208171339;22934.974;22943.10999;22928.86499;22937.14;0
2208171340;22935.99999;22945.90349;22931.99999;22936.37349;0
2208171341;22935.88199;22978.084;22935.6315;22951.16499;0
2208171342;22949.4355;22964.065;22940.17249;22953.11399;0
2208171343;22953.494;22964.17;22950.99999;22961.05399;0
2208171344;22959.892;22969.545;22954.49999;22959.455;0
2208171345;22959.4165;22961.78;22950.49999;22956.1485;0
2208171346;22952.99999;22961.33;22950.1855;22954.87499;0
2208171347;22955.83999;22955.83999;22947.49999;22948.79399;0
2208171348;22952.28;22980.909;22948.6615;22980.909;0
2208171349;22979.01349;22983.6;22972.25099;22978.06449;0
2208171350;22973.96999;22975.96499;22970.71349;22970.99999;0
2208171351;22971.98799;23014.14149;22970.99999;23005.40749;0
2208171352;23005.7335;23007.8;22983.9845;22983.9845;0
2208171353;22983.7395;22994.00499;22961.4675;22972.867;0
2208171354;22973.03;22978.37499;22970.0215;22970.513;0
2208171355;22970.2675;22979.32;22953.25949;22959.517;0
2208171356;22960.49999;23005.09399;22960.49999;22991.28999;0
2208171357;22990.712;22990.712;22979.49999;22981.49849;0
2208171358;22981.6115;22994.8115;22976.49999;22992.93499;0
2208171359;22993.66949;22999.23;22983.83149;22983.83149;0
2208171360;22984.10899;22995.23499;22979.99999;22993.75499;0
2208171361;22985.9845;22994.439;22978.40449;22994.439;0
2208171362;22998.76999;22998.76999;22979.99999;22982.24149;0
